dimension,characteristics_code,group,year,cat_id,cat_label,major,dollars,totalexp,share
cu_size,06,Four people,2016,12,Telephone services,Utilities,1994,77775,2.563805850208936
cu_size,06,Four people,2017,12,Telephone services,Utilities,1843,80151,2.2994098638819227
cu_size,06,Four people,2018,12,Telephone services,Utilities,1869,80795,2.3132619592796586
cu_size,06,Four people,2019,12,Telephone services,Utilities,1919,85139,2.253961169381834
cu_size,06,Four people,2020,12,Telephone services,Utilities,1946,84014,2.316280619896684
cu_size,06,Four people,2021,12,Telephone services,Utilities,1939,92989,2.0851928722752153
cu_size,06,Four people,2022,12,Telephone services,Utilities,1993,101516,1.963237322195516
cu_size,06,Four people,2023,12,Telephone services,Utilities,1904,105683,1.8016142615179358
cu_size,06,Four people,2024,12,Telephone services,Utilities,2031,109002,1.8632685638795619
cu_size,07,Five or more people,1988,12,Telephone services,Utilities,681,32706,2.082186754723904
cu_size,07,Five or more people,1989,12,Telephone services,Utilities,739,35871,2.0601600178417105
cu_size,07,Five or more people,1990,12,Telephone services,Utilities,769,36279,2.1196835634940325
cu_size,07,Five or more people,1991,12,Telephone services,Utilities,808,38269,2.111369515796075
cu_size,07,Five or more people,1992,12,Telephone services,Utilities,821,38019,2.159446592493227
cu_size,07,Five or more people,1993,12,Telephone services,Utilities,854,39981,2.1360146069382955
cu_size,07,Five or more people,1994,12,Telephone services,Utilities,879,40702,2.1595990369023634
cu_size,07,Five or more people,1995,12,Telephone services,Utilities,894,41561,2.151055075671904
cu_size,07,Five or more people,1996,12,Telephone services,Utilities,972,43217,2.2491149316241295
cu_size,07,Five or more people,1997,12,Telephone services,Utilities,1016,43929,2.312822964328803
cu_size,07,Five or more people,1998,12,Telephone services,Utilities,1022,45569,2.2427527485790777
cu_size,07,Five or more people,1999,12,Telephone services,Utilities,1094,47564,2.3000588680514675
cu_size,07,Five or more people,2000,12,Telephone services,Utilities,1136,49100,2.3136456211812626
cu_size,07,Five or more people,2001,12,Telephone services,Utilities,1194,53805,2.219124616671313
cu_size,07,Five or more people,2002,12,Telephone services,Utilities,1262,55501,2.273832903911641
cu_size,07,Five or more people,2003,12,Telephone services,Utilities,1229,52565,2.3380576429182915
cu_size,07,Five or more people,2004,12,Telephone services,Utilities,1293,55468,2.3310737722650896
cu_size,07,Five or more people,2005,12,Telephone services,Utilities,1412,62618,2.2549426682423586
cu_size,07,Five or more people,2006,12,Telephone services,Utilities,1459,64654,2.2566275868469083
cu_size,07,Five or more people,2007,12,Telephone services,Utilities,1514,65042,2.327726699670982
cu_size,07,Five or more people,2008,12,Telephone services,Utilities,1561,66262,2.3557997042045216
cu_size,07,Five or more people,2009,12,Telephone services,Utilities,1549,63439,2.441715663866076
cu_size,07,Five or more people,2010,12,Telephone services,Utilities,1606,61086,2.6290803130013423
cu_size,07,Five or more people,2011,12,Telephone services,Utilities,1677,62429,2.6862515817969213
cu_size,07,Five or more people,2012,12,Telephone services,Utilities,1718,64963,2.6445823006942413
cu_size,07,Five or more people,2013,12,Telephone services,Utilities,1837,65129,2.82055612707089
cu_size,07,Five or more people,2014,12,Telephone services,Utilities,1882,69505,2.7077188691461047
cu_size,07,Five or more people,2015,12,Telephone services,Utilities,1902,70972,2.679930113284112
cu_size,07,Five or more people,2016,12,Telephone services,Utilities,2048,70867,2.8899205554066065
cu_size,07,Five or more people,2017,12,Telephone services,Utilities,1942,73421,2.645019817218507
cu_size,07,Five or more people,2018,12,Telephone services,Utilities,2032,79693,2.549784799166803
cu_size,07,Five or more people,2019,12,Telephone services,Utilities,2054,81361,2.5245510748392963
cu_size,07,Five or more people,2020,12,Telephone services,Utilities,2144,80970,2.6478942818327775
cu_size,07,Five or more people,2021,12,Telephone services,Utilities,2006,88797,2.2590853294593285
cu_size,07,Five or more people,2022,12,Telephone services,Utilities,2107,96817,2.17627069626202
cu_size,07,Five or more people,2023,12,Telephone services,Utilities,1950,103245,1.8887113177393577
cu_size,07,Five or more people,2024,12,Telephone services,Utilities,2203,103472,2.1290783980207206
cu_size,01,All consumer units,1984,26,Public and other transportation,Transport,255,21975,1.1604095563139931
cu_size,01,All consumer units,1985,26,Public and other transportation,Transport,268,23490,1.1409110259684971
cu_size,01,All consumer units,1986,26,Public and other transportation,Transport,248,23866,1.039135171373502
cu_size,01,All consumer units,1987,26,Public and other transportation,Transport,273,24414,1.1182108626198084
cu_size,01,All consumer units,1988,26,Public and other transportation,Transport,279,25892,1.0775529120964005
cu_size,01,All consumer units,1989,26,Public and other transportation,Transport,284,27810,1.021215390147429
cu_size,01,All consumer units,1990,26,Public and other transportation,Transport,302,28381,1.0640921743419893
cu_size,01,All consumer units,1991,26,Public and other transportation,Transport,304,29614,1.0265415006415883
cu_size,01,All consumer units,1992,26,Public and other transportation,Transport,290,29846,0.9716544930643972
cu_size,01,All consumer units,1993,26,Public and other transportation,Transport,314,30692,1.0230679004300796
cu_size,01,All consumer units,1994,26,Public and other transportation,Transport,381,31731,1.2007185402287983
cu_size,01,All consumer units,1995,26,Public and other transportation,Transport,355,32264,1.1002975452516737
cu_size,01,All consumer units,1996,26,Public and other transportation,Transport,427,33797,1.263425747847442
cu_size,01,All consumer units,1997,26,Public and other transportation,Transport,393,34819,1.1286941037939056
cu_size,01,All consumer units,1998,26,Public and other transportation,Transport,429,35535,1.2072604474461799
cu_size,01,All consumer units,1999,26,Public and other transportation,Transport,397,36995,1.0731179889174214
cu_size,01,All consumer units,2000,26,Public and other transportation,Transport,427,38045,1.1223551057957681
cu_size,01,All consumer units,2001,26,Public and other transportation,Transport,400,39518,1.0121969735310492
cu_size,01,All consumer units,2002,26,Public and other transportation,Transport,389,40677,0.9563143791331711
cu_size,01,All consumer units,2003,26,Public and other transportation,Transport,385,40817,0.9432344366317956
cu_size,01,All consumer units,2004,26,Public and other transportation,Transport,441,43395,1.0162461113031456
cu_size,01,All consumer units,2005,26,Public and other transportation,Transport,448,46409,0.9653300006464264
cu_size,01,All consumer units,2006,26,Public and other transportation,Transport,505,48398,1.0434315467581305
cu_size,01,All consumer units,2007,26,Public and other transportation,Transport,538,49638,1.0838470526612676
cu_size,01,All consumer units,2008,26,Public and other transportation,Transport,513,50486,1.016123281701858
cu_size,01,All consumer units,2009,26,Public and other transportation,Transport,479,49067,0.9762161941834634
cu_size,01,All consumer units,2010,26,Public and other transportation,Transport,493,48109,1.0247562826082437
cu_size,01,All consumer units,2011,26,Public and other transportation,Transport,516,49705,1.0381249371290615
cu_size,01,All consumer units,2012,26,Public and other transportation,Transport,542,51442,1.0536137786244704
cu_size,01,All consumer units,2013,26,Public and other transportation,Transport,537,51100,1.050880626223092
cu_size,01,All consumer units,2014,26,Public and other transportation,Transport,581,53495,1.0860828114777081
cu_size,01,All consumer units,2015,26,Public and other transportation,Transport,661,55978,1.1808210368358998
cu_size,01,All consumer units,2016,26,Public and other transportation,Transport,623,57311,1.0870513513985098
cu_size,01,All consumer units,2017,26,Public and other transportation,Transport,712,60060,1.1854811854811855
cu_size,01,All consumer units,2018,26,Public and other transportation,Transport,818,61224,1.336077355285509
cu_size,01,All consumer units,2019,26,Public and other transportation,Transport,781,63036,1.2389745542229837
cu_size,01,All consumer units,2020,26,Public and other transportation,Transport,263,61332,0.42881366986238834
cu_size,01,All consumer units,2021,26,Public and other transportation,Transport,452,66928,0.6753526177384652
cu_size,01,All consumer units,2022,26,Public and other transportation,Transport,845,72973,1.1579625340879502
cu_size,01,All consumer units,2023,26,Public and other transportation,Transport,1096,77280,1.4182194616977226
cu_size,01,All consumer units,2024,26,Public and other transportation,Transport,1131,78535,1.440122238492392
cu_size,02,One person,1984,26,Public and other transportation,Transport,238,12994,1.8316145913498538
cu_size,02,One person,1985,26,Public and other transportation,Transport,230,13954,1.6482728966604558
cu_size,02,One person,1986,26,Public and other transportation,Transport,194,13733,1.4126556469817229
cu_size,02,One person,1987,26,Public and other transportation,Transport,260,14693,1.7695501259102975
cu_size,02,One person,1988,26,Public and other transportation,Transport,234,15671,1.493204007402208
cu_size,02,One person,1989,26,Public and other transportation,Transport,249,16814,1.4809087665041036
cu_size,02,One person,1990,26,Public and other transportation,Transport,268,17128,1.5646893974778142
cu_size,02,One person,1991,26,Public and other transportation,Transport,223,17569,1.2692811201548182
cu_size,02,One person,1992,26,Public and other transportation,Transport,220,17797,1.2361633983255604
cu_size,02,One person,1993,26,Public and other transportation,Transport,236,17999,1.311183954664148
cu_size,02,One person,1994,26,Public and other transportation,Transport,275,19343,1.4217029416326319
cu_size,02,One person,1995,26,Public and other transportation,Transport,239,19389,1.2326576925060602
cu_size,02,One person,1996,26,Public and other transportation,Transport,305,20082,1.5187730305746439
cu_size,02,One person,1997,26,Public and other transportation,Transport,280,20923,1.3382402141184342
cu_size,02,One person,1998,26,Public and other transportation,Transport,297,21483,1.3824884792626728
cu_size,02,One person,1999,26,Public and other transportation,Transport,250,22373,1.1174183167210476
cu_size,02,One person,2000,26,Public and other transportation,Transport,322,23059,1.3964178845570059
cu_size,02,One person,2001,26,Public and other transportation,Transport,273,23507,1.1613561917726634
cu_size,02,One person,2002,26,Public and other transportation,Transport,276,24190,1.1409673418768087
cu_size,02,One person,2003,26,Public and other transportation,Transport,256,23657,1.0821321384790972
cu_size,02,One person,2004,26,Public and other transportation,Transport,254,25423,0.9990953073988121
cu_size,02,One person,2005,26,Public and other transportation,Transport,267,26773,0.9972733724274455
cu_size,02,One person,2006,26,Public and other transportation,Transport,363,29374,1.2357867501872404
cu_size,02,One person,2007,26,Public and other transportation,Transport,324,29285,1.106368448010927
cu_size,02,One person,2008,26,Public and other transportation,Transport,314,30120,1.0424966799468791
cu_size,02,One person,2009,26,Public and other transportation,Transport,303,29405,1.0304370005101173
cu_size,02,One person,2010,26,Public and other transportation,Transport,316,29149,1.0840852173316409
cu_size,02,One person,2011,26,Public and other transportation,Transport,316,30613,1.0322412047169502
cu_size,02,One person,2012,26,Public and other transportation,Transport,330,30716,1.074358640447975
cu_size,02,One person,2013,26,Public and other transportation,Transport,311,31248,0.9952636968766001
cu_size,02,One person,2014,26,Public and other transportation,Transport,337,31987,1.0535530059086504
cu_size,02,One person,2015,26,Public and other transportation,Transport,393,33508,1.1728542437626834
cu_size,02,One person,2016,26,Public and other transportation,Transport,386,35199,1.0966220631267933
cu_size,02,One person,2017,26,Public and other transportation,Transport,435,35960,1.2096774193548387
cu_size,02,One person,2018,26,Public and other transportation,Transport,467,36087,1.2940948263917755
cu_size,02,One person,2019,26,Public and other transportation,Transport,466,38266,1.2177912507186537
cu_size,02,One person,2020,26,Public and other transportation,Transport,199,38899,0.5115812745828942
cu_size,02,One person,2021,26,Public and other transportation,Transport,263,40859,0.6436770356592183
cu_size,02,One person,2022,26,Public and other transportation,Transport,553,44317,1.2478281472121309
cu_size,02,One person,2023,26,Public and other transportation,Transport,676,46603,1.4505503937514752
cu_size,02,One person,2024,26,Public and other transportation,Transport,734,48794,1.5042833135221543
cu_size,06,Four people,1984,26,Public and other transportation,Transport,237,28403,0.834418899412034
cu_size,06,Four people,1985,26,Public and other transportation,Transport,276,31408,0.8787570045848192
cu_size,06,Four people,1986,26,Public and other transportation,Transport,305,32232,0.94626458178208
cu_size,06,Four people,1987,26,Public and other transportation,Transport,255,32753,0.7785546362165298
cu_size,06,Four people,1988,26,Public and other transportation,Transport,272,34455,0.789435495573937
cu_size,06,Four people,1989,26,Public and other transportation,Transport,289,35803,0.8071949277993464
cu_size,06,Four people,1990,26,Public and other transportation,Transport,308,37493,0.8214866775131358
cu_size,06,Four people,1991,26,Public and other transportation,Transport,285,38806,0.734422511982683
cu_size,06,Four people,1992,26,Public and other transportation,Transport,281,40658,0.6911308967484874
cu_size,06,Four people,1993,26,Public and other transportation,Transport,362,42397,0.8538339976885156
cu_size,06,Four people,1994,26,Public and other transportation,Transport,360,41480,0.8678881388621023
cu_size,06,Four people,1995,26,Public and other transportation,Transport,426,42819,0.9948854480487634
cu_size,06,Four people,1996,26,Public and other transportation,Transport,379,43670,0.8678726814746965
cu_size,06,Four people,1997,26,Public and other transportation,Transport,410,45225,0.9065782200110558
cu_size,06,Four people,1998,26,Public and other transportation,Transport,436,47020,0.9272649936197362
cu_size,06,Four people,1999,26,Public and other transportation,Transport,415,49096,0.8452827114225191
cu_size,06,Four people,2000,26,Public and other transportation,Transport,469,52032,0.9013683886838868
cu_size,06,Four people,2001,26,Public and other transportation,Transport,450,54395,0.8272819192940528
cu_size,06,Four people,2002,26,Public and other transportation,Transport,476,54033,0.8809431273481021
cu_size,06,Four people,2003,26,Public and other transportation,Transport,452,55201,0.8188257459104001
cu_size,06,Four people,2004,26,Public and other transportation,Transport,464,57866,0.8018525559050219
cu_size,06,Four people,2005,26,Public and other transportation,Transport,548,62215,0.8808165233464599
cu_size,06,Four people,2006,26,Public and other transportation,Transport,520,63897,0.8138097250262141
cu_size,06,Four people,2007,26,Public and other transportation,Transport,624,66476,0.9386846380648655
cu_size,06,Four people,2008,26,Public and other transportation,Transport,563,65955,0.853612311424456
cu_size,06,Four people,2009,26,Public and other transportation,Transport,568,65503,0.8671358563729905
cu_size,06,Four people,2010,26,Public and other transportation,Transport,641,63268,1.0131504077890876
cu_size,06,Four people,2011,26,Public and other transportation,Transport,696,65597,1.0610241322011678
cu_size,06,Four people,2012,26,Public and other transportation,Transport,735,67622,1.0869243737245275
cu_size,06,Four people,2013,26,Public and other transportation,Transport,621,68299,0.9092373241189475
cu_size,06,Four people,2014,26,Public and other transportation,Transport,710,71481,0.9932709391306781
cu_size,06,Four people,2015,26,Public and other transportation,Transport,735,75276,0.9764068228917583
cu_size,06,Four people,2016,26,Public and other transportation,Transport,919,77775,1.1816136290581807
cu_size,06,Four people,2017,26,Public and other transportation,Transport,935,80151,1.1665481403850233
cu_size,06,Four people,2018,26,Public and other transportation,Transport,1078,80795,1.3342409802586794
cu_size,06,Four people,2019,26,Public and other transportation,Transport,908,85139,1.0664912672218372
cu_size,06,Four people,2020,26,Public and other transportation,Transport,320,84014,0.3808888994691361
cu_size,06,Four people,2021,26,Public and other transportation,Transport,564,92989,0.6065233522244566
cu_size,06,Four people,2022,26,Public and other transportation,Transport,1221,101516,1.2027660664328776
cu_size,06,Four people,2023,26,Public and other transportation,Transport,1466,105683,1.3871672832905955
cu_size,06,Four people,2024,26,Public and other transportation,Transport,1550,109002,1.421992257022807
cu_size,07,Five or more people,1988,26,Public and other transportation,Transport,257,32706,0.7857885403289916
cu_size,07,Five or more people,1989,26,Public and other transportation,Transport,278,35871,0.7749993030581807
cu_size,07,Five or more people,1990,26,Public and other transportation,Transport,312,36279,0.8600016538493344
cu_size,07,Five or more people,1991,26,Public and other transportation,Transport,347,38269,0.9067391361153937
cu_size,07,Five or more people,1992,26,Public and other transportation,Transport,285,38019,0.7496251874062968
cu_size,07,Five or more people,1993,26,Public and other transportation,Transport,345,39981,0.8629098821940422
cu_size,07,Five or more people,1994,26,Public and other transportation,Transport,404,40702,0.9925802171883445
cu_size,07,Five or more people,1995,26,Public and other transportation,Transport,373,41561,0.8974759991338033
cu_size,07,Five or more people,1996,26,Public and other transportation,Transport,405,43217,0.9371312215100539
cu_size,07,Five or more people,1997,26,Public and other transportation,Transport,367,43929,0.8354390038471169
cu_size,07,Five or more people,1998,26,Public and other transportation,Transport,447,45569,0.9809300182141368
cu_size,07,Five or more people,1999,26,Public and other transportation,Transport,455,47564,0.956605836346817
cu_size,07,Five or more people,2000,26,Public and other transportation,Transport,389,49100,0.7922606924643585
cu_size,07,Five or more people,2001,26,Public and other transportation,Transport,443,53805,0.8233435554316514
cu_size,07,Five or more people,2002,26,Public and other transportation,Transport,369,55501,0.664852885533594
cu_size,07,Five or more people,2003,26,Public and other transportation,Transport,387,52565,0.7362313326357842
cu_size,07,Five or more people,2004,26,Public and other transportation,Transport,439,55468,0.7914473209778611
cu_size,07,Five or more people,2005,26,Public and other transportation,Transport,471,62618,0.7521798843782938
cu_size,07,Five or more people,2006,26,Public and other transportation,Transport,558,64654,0.863055650075788
cu_size,07,Five or more people,2007,26,Public and other transportation,Transport,453,65042,0.6964730481842502
cu_size,07,Five or more people,2008,26,Public and other transportation,Transport,594,66262,0.8964413992937128
cu_size,07,Five or more people,2009,26,Public and other transportation,Transport,484,63439,0.7629376251201943
cu_size,07,Five or more people,2010,26,Public and other transportation,Transport,457,61086,0.7481255934256622
cu_size,07,Five or more people,2011,26,Public and other transportation,Transport,481,62429,0.770475259895241
cu_size,07,Five or more people,2012,26,Public and other transportation,Transport,476,64963,0.7327247817988701
cu_size,07,Five or more people,2013,26,Public and other transportation,Transport,586,65129,0.8997527982926192
cu_size,07,Five or more people,2014,26,Public and other transportation,Transport,571,69505,0.8215236313934249
cu_size,07,Five or more people,2015,26,Public and other transportation,Transport,714,70972,1.0060305472580735
cu_size,07,Five or more people,2016,26,Public and other transportation,Transport,593,70867,0.8367787545684169
cu_size,07,Five or more people,2017,26,Public and other transportation,Transport,774,73421,1.0541943040819384
cu_size,07,Five or more people,2018,26,Public and other transportation,Transport,1019,79693,1.2786568456451632
cu_size,07,Five or more people,2019,26,Public and other transportation,Transport,797,81361,0.9795848133626677
cu_size,07,Five or more people,2020,26,Public and other transportation,Transport,402,80970,0.4964801778436458
cu_size,07,Five or more people,2021,26,Public and other transportation,Transport,628,88797,0.7072311001497799
cu_size,07,Five or more people,2022,26,Public and other transportation,Transport,952,96817,0.9832983876798496
cu_size,07,Five or more people,2023,26,Public and other transportation,Transport,1410,103245,1.3656835682115356
cu_size,07,Five or more people,2024,26,Public and other transportation,Transport,1002,103472,0.9683779186639864
cu_size,01,All consumer units,1984,36,Reading,Reading,132,21975,0.6006825938566553
cu_size,01,All consumer units,1985,36,Reading,Reading,141,23490,0.6002554278416348
cu_size,01,All consumer units,1986,36,Reading,Reading,140,23866,0.5866085644850415
cu_size,01,All consumer units,1987,36,Reading,Reading,142,24414,0.5816334889817318
cu_size,01,All consumer units,1988,36,Reading,Reading,150,25892,0.5793295226324734
cu_size,01,All consumer units,1989,36,Reading,Reading,157,27810,0.5645451276519238
cu_size,01,All consumer units,1990,36,Reading,Reading,153,28381,0.5390930552129946
cu_size,01,All consumer units,1991,36,Reading,Reading,163,29614,0.5504153440940096
cu_size,01,All consumer units,1992,36,Reading,Reading,162,29846,0.5427863030221806
cu_size,01,All consumer units,1993,36,Reading,Reading,166,30692,0.5408575524566662
cu_size,01,All consumer units,1994,36,Reading,Reading,165,31731,0.5199962182093221
cu_size,01,All consumer units,1995,36,Reading,Reading,162,32264,0.5021076121993553
cu_size,01,All consumer units,1996,36,Reading,Reading,159,33797,0.47045595762937537
cu_size,01,All consumer units,1997,36,Reading,Reading,164,34819,0.47100720870788937
cu_size,01,All consumer units,1998,36,Reading,Reading,161,35535,0.45307443365695793
cu_size,01,All consumer units,1999,36,Reading,Reading,159,36995,0.4297878091634005
cu_size,01,All consumer units,2000,36,Reading,Reading,146,38045,0.38375607832829545
cu_size,01,All consumer units,2001,36,Reading,Reading,141,39518,0.3567994331696948
cu_size,01,All consumer units,2002,36,Reading,Reading,139,40677,0.34171644909899945
cu_size,01,All consumer units,2003,36,Reading,Reading,127,40817,0.3111448661097092
cu_size,01,All consumer units,2004,36,Reading,Reading,130,43395,0.29957368360410186
cu_size,01,All consumer units,2005,36,Reading,Reading,126,46409,0.2714990626818074
cu_size,01,All consumer units,2006,36,Reading,Reading,117,48398,0.24174552667465599
cu_size,01,All consumer units,2007,36,Reading,Reading,118,49638,0.2377211007695717
cu_size,01,All consumer units,2008,36,Reading,Reading,116,50486,0.22976666798716475
cu_size,01,All consumer units,2009,36,Reading,Reading,110,49067,0.22418325962459495
cu_size,01,All consumer units,2010,36,Reading,Reading,100,48109,0.20786131493067825
cu_size,01,All consumer units,2011,36,Reading,Reading,115,49705,0.2313650538175234
cu_size,01,All consumer units,2012,36,Reading,Reading,109,51442,0.2118891178414525
cu_size,01,All consumer units,2013,36,Reading,Reading,102,51100,0.19960861056751467
cu_size,01,All consumer units,2014,36,Reading,Reading,103,53495,0.19254135900551453
cu_size,01,All consumer units,2015,36,Reading,Reading,114,55978,0.20365143449212192
cu_size,01,All consumer units,2016,36,Reading,Reading,118,57311,0.20589415644466158
cu_size,01,All consumer units,2017,36,Reading,Reading,110,60060,0.18315018315018314
cu_size,01,All consumer units,2018,36,Reading,Reading,108,61224,0.1764014112112897
cu_size,01,All consumer units,2019,36,Reading,Reading,92,63036,0.145948346976331
cu_size,01,All consumer units,2020,36,Reading,Reading,114,61332,0.18587360594795538
cu_size,01,All consumer units,2021,36,Reading,Reading,114,66928,0.17033229739421468
cu_size,01,All consumer units,2022,36,Reading,Reading,117,72973,0.1603332739506393
cu_size,01,All consumer units,2023,36,Reading,Reading,117,77280,0.1513975155279503
cu_size,01,All consumer units,2024,36,Reading,Reading,125,78535,0.15916470363532184
cu_size,02,One person,1984,36,Reading,Reading,101,12994,0.7772818223795598
cu_size,02,One person,1985,36,Reading,Reading,103,13954,0.7381396015479432
cu_size,02,One person,1986,36,Reading,Reading,102,13733,0.7427364741862666
cu_size,02,One person,1987,36,Reading,Reading,108,14693,0.7350438984550466
cu_size,02,One person,1988,36,Reading,Reading,112,15671,0.7146959351668687
cu_size,02,One person,1989,36,Reading,Reading,112,16814,0.6661115736885929
cu_size,02,One person,1990,36,Reading,Reading,109,17128,0.6363848668846334
cu_size,02,One person,1991,36,Reading,Reading,114,17569,0.6488701690477545
cu_size,02,One person,1992,36,Reading,Reading,121,17797,0.6798898690790582
cu_size,02,One person,1993,36,Reading,Reading,123,17999,0.683371298405467
cu_size,02,One person,1994,36,Reading,Reading,127,19343,0.6565682675903428
cu_size,02,One person,1995,36,Reading,Reading,120,19389,0.6189076280365156
cu_size,02,One person,1996,36,Reading,Reading,117,20082,0.5826112936958471
cu_size,02,One person,1997,36,Reading,Reading,125,20923,0.5974286670171581
cu_size,02,One person,1998,36,Reading,Reading,120,21483,0.5585812037424941
cu_size,02,One person,1999,36,Reading,Reading,122,22373,0.5453001385598713
cu_size,02,One person,2000,36,Reading,Reading,113,23059,0.4900472700464027
cu_size,02,One person,2001,36,Reading,Reading,111,23507,0.4721997702811928
cu_size,02,One person,2002,36,Reading,Reading,108,24190,0.4464654816039686
cu_size,02,One person,2003,36,Reading,Reading,93,23657,0.3931183159318595
cu_size,02,One person,2004,36,Reading,Reading,97,25423,0.3815442709357668
cu_size,02,One person,2005,36,Reading,Reading,103,26773,0.38471594516864005
cu_size,02,One person,2006,36,Reading,Reading,91,29374,0.30979778034996935
cu_size,02,One person,2007,36,Reading,Reading,97,29285,0.3312275909168516
cu_size,02,One person,2008,36,Reading,Reading,88,30120,0.2921646746347942
cu_size,02,One person,2009,36,Reading,Reading,87,29405,0.29586804965141983
cu_size,02,One person,2010,36,Reading,Reading,81,29149,0.2778826031767814
cu_size,02,One person,2011,36,Reading,Reading,90,30613,0.29399274817887827
cu_size,02,One person,2012,36,Reading,Reading,83,30716,0.27021747623388465
cu_size,02,One person,2013,36,Reading,Reading,74,31248,0.23681515616999488
cu_size,02,One person,2014,36,Reading,Reading,71,31987,0.22196517335167412
cu_size,02,One person,2015,36,Reading,Reading,80,33508,0.2387489554733198
cu_size,02,One person,2016,36,Reading,Reading,105,35199,0.2983039290888946
cu_size,02,One person,2017,36,Reading,Reading,80,35960,0.22246941045606228
cu_size,02,One person,2018,36,Reading,Reading,94,36087,0.2604816138775736
cu_size,02,One person,2019,36,Reading,Reading,77,38266,0.20122301782261015
cu_size,02,One person,2020,36,Reading,Reading,97,38899,0.24936373685698862
cu_size,02,One person,2021,36,Reading,Reading,87,40859,0.21292738441958933
cu_size,02,One person,2022,36,Reading,Reading,101,44317,0.22790351332445788
cu_size,02,One person,2023,36,Reading,Reading,110,46603,0.2360363066755359
cu_size,02,One person,2024,36,Reading,Reading,75,48794,0.15370742304381688
cu_size,06,Four people,1984,36,Reading,Reading,150,28403,0.5281132274759709
cu_size,06,Four people,1985,36,Reading,Reading,168,31408,0.5348955680081507
cu_size,06,Four people,1986,36,Reading,Reading,166,32232,0.5150161330354927
cu_size,06,Four people,1987,36,Reading,Reading,173,32753,0.5281958904527829
cu_size,06,Four people,1988,36,Reading,Reading,182,34455,0.5282252213031491
cu_size,06,Four people,1989,36,Reading,Reading,179,35803,0.49995810406949137
cu_size,06,Four people,1990,36,Reading,Reading,185,37493,0.49342543941535755
cu_size,06,Four people,1991,36,Reading,Reading,189,38806,0.4870380868937793
cu_size,06,Four people,1992,36,Reading,Reading,189,40658,0.4648531654286979
cu_size,06,Four people,1993,36,Reading,Reading,191,42397,0.4505035733660401
cu_size,06,Four people,1994,36,Reading,Reading,186,41480,0.4484088717454195
cu_size,06,Four people,1995,36,Reading,Reading,189,42819,0.4413928396272683
cu_size,06,Four people,1996,36,Reading,Reading,171,43670,0.3915731623540188
cu_size,06,Four people,1997,36,Reading,Reading,181,45225,0.4002211166390271
cu_size,06,Four people,1998,36,Reading,Reading,182,47020,0.38706933219906425
cu_size,06,Four people,1999,36,Reading,Reading,182,49096,0.37070229753951445
cu_size,06,Four people,2000,36,Reading,Reading,168,52032,0.32287822878228783
cu_size,06,Four people,2001,36,Reading,Reading,155,54395,0.28495266109017375
cu_size,06,Four people,2002,36,Reading,Reading,150,54033,0.2776081283659986
cu_size,06,Four people,2003,36,Reading,Reading,135,55201,0.24456078694226555
cu_size,06,Four people,2004,36,Reading,Reading,138,57866,0.23848201016140738
cu_size,06,Four people,2005,36,Reading,Reading,136,62215,0.2185968014144499
cu_size,06,Four people,2006,36,Reading,Reading,127,63897,0.19875737515063305
cu_size,06,Four people,2007,36,Reading,Reading,131,66476,0.19706360190143812
cu_size,06,Four people,2008,36,Reading,Reading,115,65955,0.1743613069517095
cu_size,06,Four people,2009,36,Reading,Reading,100,65503,0.15266476344594904
cu_size,06,Four people,2010,36,Reading,Reading,98,63268,0.15489663020800404
cu_size,06,Four people,2011,36,Reading,Reading,112,65597,0.1707395155266247
cu_size,06,Four people,2012,36,Reading,Reading,108,67622,0.1597113365472775
cu_size,06,Four people,2013,36,Reading,Reading,101,68299,0.14787917831886266
cu_size,06,Four people,2014,36,Reading,Reading,95,71481,0.13290244960199213
cu_size,06,Four people,2015,36,Reading,Reading,124,75276,0.1647271374674531
cu_size,06,Four people,2016,36,Reading,Reading,116,77775,0.14914818386370943
cu_size,06,Four people,2017,36,Reading,Reading,133,80151,0.16593679430075733
cu_size,06,Four people,2018,36,Reading,Reading,114,80795,0.14109784021288446
cu_size,06,Four people,2019,36,Reading,Reading,90,85139,0.10570948683916889
cu_size,06,Four people,2020,36,Reading,Reading,124,84014,0.14759444854429024
cu_size,06,Four people,2021,36,Reading,Reading,99,92989,0.10646420544365462
cu_size,06,Four people,2022,36,Reading,Reading,130,101516,0.12805863115173963
cu_size,06,Four people,2023,36,Reading,Reading,132,105683,0.12490182905481487
cu_size,06,Four people,2024,36,Reading,Reading,144,109002,0.13210766774921562
cu_size,07,Five or more people,1988,36,Reading,Reading,144,32706,0.4402861860209136
cu_size,07,Five or more people,1989,36,Reading,Reading,160,35871,0.44604276435003204
cu_size,07,Five or more people,1990,36,Reading,Reading,166,36279,0.4575649824967612
cu_size,07,Five or more people,1991,36,Reading,Reading,173,38269,0.4520630275157438
cu_size,07,Five or more people,1992,36,Reading,Reading,155,38019,0.4076908913964071
cu_size,07,Five or more people,1993,36,Reading,Reading,161,39981,0.4026912783572197
cu_size,07,Five or more people,1994,36,Reading,Reading,168,40702,0.4127561299199057
cu_size,07,Five or more people,1995,36,Reading,Reading,146,41561,0.3512908736555906
cu_size,07,Five or more people,1996,36,Reading,Reading,139,43217,0.32163269083925305
cu_size,07,Five or more people,1997,36,Reading,Reading,136,43929,0.309590475540076
cu_size,07,Five or more people,1998,36,Reading,Reading,149,45569,0.3269766727380456
